timestamp,Starboard Thermal Radiator Rotating Joint (TRRJ) Position [°],Loop A (Stbd) Pump Flowrate [kg/hr],Loop A (Stbd) PM Out Press [kPa],Loop A (Stbd) PM Out Temp [°C]
1751902260,45.36071,3385.11353,1966.40125,3.63913
1751902320,45.3717,3371.6665,1964.2887,3.7017
1751902380,45.3717,3385.11353,1964.2887,3.63913
1751902440,45.35522,3385.11353,1962.17615,3.7017
1751902500,45.36621,3385.11353,1962.17615,3.7017
1751902560,45.35522,3371.6665,1964.2887,3.63913
1751902620,45.37719,3358.21924,1964.2887,3.76427
1751902680,45.34973,3371.6665,1964.2887,3.7017
1751902740,45.34973,3371.6665,1966.40125,3.7017
1751902800,45.37719,3371.6665,1966.40125,3.63913
1751902860,45.3717,3385.11353,1966.40125,3.7017
1751902920,45.35522,3358.21924,1968.51379,3.7017
1751902980,45.37719,3371.6665,1970.62634,3.7017
1751903040,45.35522,3371.6665,1970.62634,3.76427
1751903100,45.35522,3371.6665,1972.73889,3.88942
1751903160,45.3717,3385.11353,1974.85144,3.95199
1751903220,45.3717,3371.6665,1974.85144,4.07714
1751903280,45.35522,3371.6665,1976.96399,4.07714
1751903340,45.34973,3371.6665,1979.07654,4.13971
1751903400,45.3717,3385.11353,1981.18909,4.07714
1751903460,45.36071,3371.6665,1983.30164,4.07714
1751903520,45.37719,3371.6665,1985.41418,4.07714
1751903580,45.36071,3358.21924,1985.41418,4.13971
1751903640,45.3717,3385.11353,1987.52673,4.07714
1751903700,45.34973,3371.6665,1989.63928,4.13971
1751903760,45.34973,3358.21924,1991.75183,4.13971
1751903820,45.3717,3385.11353,1993.86438,4.13971
1751903880,45.37719,3385.11353,1993.86438,4.07714
1751903940,45.3717,3385.11353,1995.97705,4.07714
1751904000,45.36621,3385.11353,1998.0896,4.13971
1751904060,45.3717,3371.6665,2000.20215,4.13971
1751904120,45.37719,3385.11353,2000.20215,4.07714
1751904180,45.36071,3385.11353,2000.20215,4.13971
1751904240,45.35522,3385.11353,2002.3147,4.13971
1751904300,45.37719,3385.11353,2004.42725,4.13971
1751904360,45.36071,3385.11353,2004.42725,4.13971
1751904420,45.36071,3385.11353,2006.53979,4.13971
1751904480,45.3717,3414.15479,2008.65234,4.07714
1751904540,45.3717,3385.11353,2008.65234,4.07714
1751904600,45.37719,3399.14526,2008.65234,4.07714
1751904660,45.35522,3385.11353,2010.76489,4.07714
1751904720,45.37719,3414.15479,2010.76489,4.13971
1751904780,45.37719,3414.15479,2010.76489,4.13971
1751904840,45.36621,3399.14526,2010.76489,4.07714
1751904900,45.3717,3399.14526,2012.87744,4.13971
1751904960,45.3717,3399.14526,2010.76489,4.07714
1751905020,45.37719,3399.14526,2010.76489,4.07714
1751905080,45.35522,3399.14526,2008.65234,3.95199
1751905140,45.37719,3414.15479,2006.53979,3.95199
1751905200,45.37719,3414.15479,2004.42725,3.82685
1751905260,45.37719,3414.15479,2004.42725,3.7017
1751905320,45.3717,3399.14526,2002.3147,3.51399
1751905380,45.36071,3399.14526,2000.20215,3.57656
1751905440,45.35522,3414.15479,1998.0896,3.57656
1751905500,45.3717,3399.14526,1995.97705,3.57656
1751905560,45.36621,3385.11353,1993.86438,3.63913
1751905620,45.35522,3399.14526,1991.75183,3.57656
1751905680,45.37719,3385.11353,1991.75183,3.57656
1751905740,45.34973,3371.6665,1989.63928,3.63913
1751905800,45.3717,3385.11353,1987.52673,3.57656
1751905860,45.36071,3385.11353,1987.52673,3.63913
1751905920,45.36621,3385.11353,1985.41418,3.63913
1751905980,45.3717,3385.11353,1985.41418,3.57656
1751906040,45.35522,3399.14526,1985.41418,3.63913
1751906100,45.35522,3385.11353,1985.41418,3.63913
1751906160,45.35522,3371.6665,1983.30164,3.57656
1751906220,45.3717,3385.11353,1983.30164,3.63913
1751906280,45.36621,3385.11353,1985.41418,3.63913
1751906340,45.37719,3385.11353,1985.41418,3.63913
1751906400,45.37719,3385.11353,1985.41418,3.7017
1751906460,45.36621,3385.11353,1985.41418,3.63913
1751906520,45.36621,3385.11353,1985.41418,3.63913
1751906580,45.37719,3385.11353,1985.41418,3.63913
1751906640,45.35522,3385.11353,1985.41418,3.63913
1751906700,45.35522,3385.11353,1985.41418,3.63913
1751906760,45.36621,3385.11353,1985.41418,3.7017
1751906820,45.3717,3385.11353,1985.41418,3.7017
1751906880,45.34973,3385.11353,1983.30164,3.63913
1751906940,45.36621,3385.11353,1983.30164,3.63913
1751907000,45.3717,3399.14526,1983.30164,3.63913
1751907060,45.3717,3385.11353,1981.18909,3.57656
1751907120,45.35522,3358.21924,1981.18909,3.57656
1751907180,45.35522,3371.6665,1979.07654,3.63913
1751907240,45.35522,3371.6665,1979.07654,3.63913
1751907300,45.37719,3371.6665,1976.96399,3.63913
1751907360,45.36621,3399.14526,1976.96399,3.63913
1751907420,45.37719,3371.6665,1974.85144,3.63913
1751907480,45.3717,3399.14526,1974.85144,3.63913
1751907540,45.3717,3399.14526,1974.85144,3.63913
1751907600,45.3717,3399.14526,1974.85144,3.63913
1751907660,45.3717,3399.14526,1974.85144,3.63913
1751907720,45.3717,3399.14526,1974.85144,3.63913
1751907780,45.3717,3399.14526,1974.85144,3.63913
1751907840,45.3717,3399.14526,1974.85144,3.63913
1751907900,45.36621,3385.11353,1968.51379,3.63913
1751907960,45.35522,3385.11353,1968.51379,3.63913
1751908020,45.34973,3371.6665,1968.51379,3.63913
1751908080,45.35522,3385.11353,1966.40125,3.7017
1751908140,45.37719,3385.11353,1966.40125,3.63913
1751908200,45.35522,3371.6665,1966.40125,3.7017
1751908260,45.36621,3371.6665,1966.40125,3.63913
1751908320,45.36621,3385.11353,1968.51379,3.7017
1751908380,45.36621,3371.6665,1968.51379,3.7017
1751908440,45.3717,3371.6665,1970.62634,3.7017
1751908500,45.35522,3358.21924,1972.73889,3.7017
1751908560,45.3717,3371.6665,1972.73889,3.76427
1751908620,45.37719,3371.6665,1974.85144,3.82685
1751908680,45.35522,3371.6665,1976.96399,3.88942
1751908740,45.3717,3371.6665,1976.96399,3.95199
1751908800,45.35522,3358.21924,1979.07654,4.07714
1751908860,45.34973,3371.6665,1981.18909,4.20228
1751908920,45.36621,3358.21924,1983.30164,4.07714
1751908980,45.35522,3371.6665,1983.30164,4.07714
1751909040,45.35522,3371.6665,1985.41418,4.07714
1751909100,45.35522,3371.6665,1987.52673,4.13971
1751909160,45.34973,3371.6665,1989.63928,4.07714
1751909220,45.3717,3385.11353,1989.63928,4.13971
1751909280,45.3717,3385.11353,1989.63928,4.13971
1751909340,45.3717,3371.6665,1993.86438,4.07714
1751909400,45.3717,3385.11353,1993.86438,4.13971
1751909460,45.3717,3385.11353,1995.97705,4.07714
1751909520,45.34973,3385.11353,1998.0896,4.07714
1751909580,45.36071,3385.11353,1998.0896,4.13971
1751909640,45.35522,3385.11353,2000.20215,4.13971
1751909700,45.3717,3385.11353,2002.3147,4.07714
1751909760,45.3717,3385.11353,2002.3147,4.13971
1751909820,45.35522,3385.11353,2002.3147,4.13971
1751909880,45.34973,3371.6665,2004.42725,4.13971
1751909940,45.35522,3385.11353,2006.53979,4.13971
1751910000,45.37719,3385.11353,2006.53979,4.07714
1751910060,45.3717,3414.15479,2006.53979,4.13971
1751910120,45.37719,3385.11353,2008.65234,4.13971
1751910180,45.35522,3399.14526,2008.65234,4.07714
1751910240,45.34973,3385.11353,2010.76489,4.13971
1751910300,45.36071,3399.14526,2010.76489,4.13971
1751910360,45.3717,3385.11353,2012.87744,4.07714
1751910420,45.37719,3399.14526,2012.87744,4.13971
1751910480,45.3717,3399.14526,2010.76489,4.13971
1751910540,45.3717,3414.15479,2012.87744,4.13971
1751910600,45.36621,3399.14526,2008.65234,4.01456
1751910660,45.35522,3414.15479,2008.65234,3.95199
1751910720,45.35522,3414.15479,2008.65234,3.88942
1751910780,45.37719,3414.15479,2006.53979,3.82685
1751910840,45.36621,3399.14526,2004.42725,3.63913
1751910900,45.36071,3414.15479,2004.42725,3.51399
1751910960,45.36621,3414.15479,2000.20215,3.57656
1751911020,45.3717,3399.14526,2000.20215,3.57656
1751911080,45.35522,3414.15479,1995.97705,3.57656
1751911140,45.37719,3385.11353,1993.86438,3.57656
1751911200,45.36621,3399.14526,1993.86438,3.57656
1751911260,45.34973,3385.11353,1991.75183,3.63913
1751911320,45.3717,3385.11353,1989.63928,3.57656
1751911380,45.37719,3371.6665,1989.63928,3.57656
1751911440,45.35522,3371.6665,1987.52673,3.57656
1751911500,45.34973,3371.6665,1985.41418,3.57656
1751911560,45.3717,3385.11353,1985.41418,3.63913
1751911620,45.3717,3385.11353,1983.30164,3.57656
1751911680,45.35522,3385.11353,1983.30164,3.63913
1751911740,45.35522,3385.11353,1983.30164,3.63913
1751911800,45.35522,3371.6665,1985.41418,3.63913
1751911860,45.3717,3399.14526,1983.30164,3.63913
1751911920,45.35522,3385.11353,1983.30164,3.7017
1751911980,45.37719,3371.6665,1983.30164,3.63913
1751912040,45.37719,3385.11353,1983.30164,3.63913
1751912100,45.35522,3385.11353,1983.30164,3.7017
1751912160,45.36071,3371.6665,1983.30164,3.63913
1751912220,45.35522,3371.6665,1983.30164,3.63913
1751912280,45.36071,3385.11353,1983.30164,3.63913
1751912340,45.3717,3385.11353,1983.30164,3.63913
1751912400,45.35522,3371.6665,1983.30164,3.7017
1751912460,45.35522,3385.11353,1983.30164,3.7017
1751912520,45.35522,3385.11353,1983.30164,3.7017
1751912580,45.35522,3371.6665,1981.18909,3.7017
1751912640,45.3717,3385.11353,1981.18909,3.63913
1751912700,45.3717,3385.11353,1979.07654,3.57656
1751912760,45.36621,3371.6665,1976.96399,3.63913
1751912820,45.35522,3371.6665,1976.96399,3.63913
1751912880,45.34973,3371.6665,1976.96399,3.63913
1751912940,45.37719,3385.11353,1976.96399,3.63913
1751913000,45.36071,3385.11353,1974.85144,3.63913
1751913060,45.3717,3385.11353,1976.96399,3.63913
1751913120,45.37719,3371.6665,1974.85144,3.63913
1751913180,45.37719,3371.6665,1974.85144,3.63913
1751913240,45.37719,3371.6665,1974.85144,3.63913
1751913300,45.37719,3371.6665,1974.85144,3.63913
1751913360,45.37719,3371.6665,1974.85144,3.63913
1751913420,45.37719,3371.6665,1974.85144,3.63913
1751913480,45.37719,3371.6665,1974.85144,3.63913
1751913540,45.34973,3371.6665,1970.62634,3.63913
1751913600,45.36071,3399.14526,1970.62634,3.63913
1751913660,45.36621,3385.11353,1970.62634,3.63913
1751913720,45.3717,3371.6665,1970.62634,3.63913
1751913780,45.34973,3385.11353,1968.51379,3.63913
1751913840,45.37719,3371.6665,1970.62634,3.7017
1751913900,45.37719,3358.21924,1972.73889,3.76427
1751913960,45.35522,3385.11353,1972.73889,3.7017
1751914020,45.3717,3385.11353,1972.73889,3.7017
1751914080,45.36071,3371.6665,1974.85144,3.7017
1751914140,45.34973,3385.11353,1976.96399,3.7017
1751914200,45.36071,3385.11353,1976.96399,3.76427
1751914260,45.35522,3385.11353,1979.07654,3.82685
1751914320,45.3717,3385.11353,1979.07654,3.88942
1751914380,45.35522,3371.6665,1981.18909,4.01456
1751914440,45.36621,3371.6665,1983.30164,4.07714
1751914500,45.35522,3385.11353,1985.41418,4.13971
1751914560,45.35522,3371.6665,1987.52673,4.07714
1751914620,45.36621,3358.21924,1989.63928,4.07714
1751914680,45.35522,3371.6665,1989.63928,4.07714
1751914740,45.37719,3371.6665,1991.75183,4.13971
1751914800,45.3717,3385.11353,1991.75183,4.13971
1751914860,45.37719,3371.6665,1991.75183,4.07714
1751914920,45.36621,3371.6665,1993.86438,4.13971
1751914980,45.3717,3385.11353,1993.86438,4.13971
1751915040,45.3717,3385.11353,1993.86438,4.07714
1751915100,45.3717,3371.6665,1995.97705,4.07714
1751915160,45.37719,3371.6665,1995.97705,4.07714
1751915220,45.34973,3371.6665,1998.0896,4.13971
1751915280,45.36071,3385.11353,1998.0896,4.07714
1751915340,45.3717,3385.11353,2000.20215,4.07714
1751915400,45.3717,3385.11353,2000.20215,4.07714
1751915460,45.35522,3371.6665,2002.3147,4.13971
1751915520,45.37719,3371.6665,2004.42725,4.07714
1751915580,45.37719,3399.14526,2004.42725,4.07714
1751915640,45.36621,3385.11353,2006.53979,4.13971
1751915700,45.37719,3371.6665,2006.53979,4.13971
1751915760,45.37719,3399.14526,2008.65234,4.13971
1751915820,45.3717,3399.14526,2008.65234,4.07714
1751915880,45.3717,3399.14526,2008.65234,4.07714
1751915940,45.36071,3399.14526,2008.65234,4.13971
1751916000,45.3717,3399.14526,2008.65234,4.13971
1751916060,45.35522,3385.11353,2008.65234,4.07714
1751916120,45.3717,3399.14526,2008.65234,4.07714
1751916180,45.3717,3385.11353,2008.65234,4.01456
1751916240,45.35522,3414.15479,2006.53979,4.01456
1751916300,45.36071,3399.14526,2006.53979,3.95199
1751916360,45.35522,3399.14526,2004.42725,3.88942
1751916420,45.3717,3399.14526,2004.42725,3.82685
1751916480,45.36071,3399.14526,2000.20215,3.76427
1751916540,45.37719,3414.15479,2000.20215,3.51399
1751916600,45.35522,3399.14526,1998.0896,3.57656
1751916660,45.34973,3399.14526,1995.97705,3.57656
1751916720,45.35522,3385.11353,1993.86438,3.57656
1751916780,45.36071,3399.14526,1991.75183,3.63913
1751916840,45.3717,3385.11353,1989.63928,3.63913
1751916900,45.37719,3385.11353,1987.52673,3.57656
1751916960,45.3717,3385.11353,1987.52673,3.57656
1751917020,45.35522,3385.11353,1985.41418,3.57656
1751917080,45.35522,3385.11353,1985.41418,3.57656
1751917140,45.3717,3385.11353,1983.30164,3.57656
1751917200,45.37719,3385.11353,1983.30164,3.63913
1751917260,45.37719,3385.11353,1983.30164,3.57656
1751917320,45.3717,3385.11353,1983.30164,3.63913
1751917380,45.35522,3385.11353,1983.30164,3.63913
1751917440,45.34973,3385.11353,1981.18909,3.7017
1751917500,45.3717,3399.14526,1983.30164,3.63913
1751917560,45.35522,3371.6665,1981.18909,3.63913
1751917620,45.37719,3385.11353,1983.30164,3.7017
1751917680,45.3717,3371.6665,1981.18909,3.7017
1751917740,45.36071,3385.11353,1983.30164,3.63913
1751917800,45.35522,3358.21924,1983.30164,3.63913
1751917860,45.35522,3385.11353,1983.30164,3.63913
1751917920,45.36071,3385.11353,1983.30164,3.63913
1751917980,45.37719,3371.6665,1983.30164,3.63913
1751918040,45.3717,3385.11353,1983.30164,3.63913
1751918100,45.3717,3385.11353,1983.30164,3.7017
1751918160,45.35522,3371.6665,1981.18909,3.7017
1751918220,45.35522,3385.11353,1979.07654,3.7017
1751918280,45.35522,3371.6665,1979.07654,3.63913
1751918340,45.37719,3385.11353,1976.96399,3.63913
1751918400,45.36071,3385.11353,1976.96399,3.63913
1751918460,45.35522,3385.11353,1974.85144,3.63913
1751918520,45.36071,3371.6665,1972.73889,3.63913
1751918580,45.35522,3385.11353,1974.85144,3.63913
1751918640,45.37719,3385.11353,1972.73889,3.63913
1751918700,45.36071,3371.6665,1972.73889,3.63913
1751918760,45.35522,3385.11353,1970.62634,3.63913
1751918820,45.35522,3371.6665,1970.62634,3.63913
1751918880,45.36071,3371.6665,1968.51379,3.63913
1751918940,45.35522,3371.6665,1968.51379,3.63913
1751919000,45.3717,3371.6665,1968.51379,3.63913
1751919060,45.37719,3371.6665,1966.40125,3.63913
1751919120,45.37719,3371.6665,1966.40125,3.63913
1751919180,45.35522,3371.6665,1966.40125,3.7017
1751919240,45.35522,3371.6665,1966.40125,3.7017
1751919300,45.35522,3371.6665,1966.40125,3.7017
1751919360,45.35522,3371.6665,1966.40125,3.7017
1751919420,45.35522,3371.6665,1966.40125,3.7017
1751919480,45.34973,3371.6665,1966.40125,3.63913
1751919540,45.37719,3371.6665,1968.51379,3.7017
1751919600,45.36071,3371.6665,1970.62634,3.7017
1751919660,45.37719,3385.11353,1970.62634,3.7017
1751919720,45.36071,3371.6665,1970.62634,3.76427
1751919780,45.37719,3358.21924,1972.73889,3.82685
1751919840,45.35522,3385.11353,1976.96399,3.88942
1751919900,45.36071,3371.6665,1974.85144,3.95199
1751919960,45.3717,3385.11353,1976.96399,4.01456
1751920020,45.3717,3371.6665,1979.07654,4.13971
1751920080,45.34973,3358.21924,1981.18909,4.07714
1751920140,45.34973,3385.11353,1981.18909,4.07714
1751920200,45.35522,3385.11353,1981.18909,4.07714
1751920260,45.3717,3371.6665,1983.30164,4.07714
1751920320,45.34973,3385.11353,1985.41418,4.07714
1751920380,45.3717,3358.21924,1985.41418,4.13971
1751920440,45.3717,3385.11353,1987.52673,4.13971
1751920500,45.37719,3385.11353,1987.52673,4.07714
1751920560,45.35522,3371.6665,1989.63928,4.07714
1751920620,45.3717,3385.11353,1987.52673,4.13971
1751920680,45.34973,3371.6665,1989.63928,4.07714
1751920740,45.35522,3385.11353,1991.75183,4.07714
1751920800,45.37719,3385.11353,1991.75183,4.07714
1751920860,45.36621,3371.6665,1993.86438,4.13971
1751920920,45.3717,3371.6665,1995.97705,4.07714
1751920980,45.35522,3385.11353,1995.97705,4.07714
1751921040,45.35522,3371.6665,1998.0896,4.07714
1751921100,45.3717,3399.14526,1998.0896,4.01456
1751921160,45.37719,3385.11353,2000.20215,4.07714
1751921220,45.3717,3385.11353,2000.20215,4.13971
1751921280,45.35522,3371.6665,2000.20215,4.13971
1751921340,45.35522,3385.11353,2002.3147,4.07714
1751921400,45.35522,3385.11353,2002.3147,4.07714
1751921460,45.37719,3371.6665,2002.3147,4.07714
1751921520,45.36071,3399.14526,2004.42725,4.13971
1751921580,45.3717,3399.14526,2004.42725,4.07714
1751921640,45.36621,3371.6665,2002.3147,4.13971
1751921700,45.37719,3385.11353,2000.20215,4.07714
1751921760,45.3717,3399.14526,2002.3147,4.07714
1751921820,45.37719,3399.14526,2002.3147,4.01456
1751921880,45.35522,3385.11353,2000.20215,4.01456
1751921940,45.37719,3399.14526,2000.20215,3.95199
1751922000,45.37719,3385.11353,2000.20215,3.88942
1751922060,45.3717,3385.11353,1995.97705,3.82685
1751922120,45.37719,3399.14526,1995.97705,3.7017
1751922180,45.37719,3399.14526,1993.86438,3.51399
1751922240,45.36621,3371.6665,1991.75183,3.57656
1751922300,45.34973,3385.11353,1989.63928,3.57656
1751922360,45.36071,3385.11353,1989.63928,3.57656
1751922420,45.37719,3385.11353,1987.52673,3.57656
1751922480,45.35522,3399.14526,1985.41418,3.57656
1751922540,45.35522,3399.14526,1983.30164,3.63913
1751922600,45.3717,3385.11353,1983.30164,3.57656
1751922660,45.3717,3399.14526,1983.30164,3.57656
1751922720,45.35522,3385.11353,1983.30164,3.63913
1751922780,45.35522,3399.14526,1983.30164,3.63913
1751922840,45.35522,3385.11353,1983.30164,3.63913
1751922900,45.35522,3385.11353,1983.30164,3.63913
1751922960,45.37719,3385.11353,1983.30164,3.63913
1751923020,45.3717,3371.6665,1983.30164,3.63913
1751923080,45.37719,3371.6665,1983.30164,3.63913
1751923140,45.3717,3385.11353,1981.18909,3.63913
1751923200,45.3717,3371.6665,1983.30164,3.63913
1751923260,45.37719,3399.14526,1981.18909,3.63913
1751923320,45.34973,3385.11353,1983.30164,3.63913
1751923380,45.35522,3371.6665,1983.30164,3.63913
1751923440,45.35522,3385.11353,1983.30164,3.7017
1751923500,45.36621,3371.6665,1983.30164,3.7017
1751923560,45.3717,3385.11353,1981.18909,3.7017
1751923620,45.35522,3358.21924,1983.30164,3.63913
1751923680,45.36621,3385.11353,1981.18909,3.63913
1751923740,45.3717,3385.11353,1981.18909,3.63913
1751923800,45.35522,3399.14526,1979.07654,3.7017
1751923860,45.36071,3385.11353,1979.07654,3.7017
1751923920,45.3717,3371.6665,1979.07654,3.63913
1751923980,45.37719,3385.11353,1979.07654,3.63913
1751924040,45.37719,3371.6665,1976.96399,3.63913
1751924100,45.35522,3385.11353,1974.85144,3.63913
1751924160,45.36621,3385.11353,1974.85144,3.63913
1751924220,45.35522,3371.6665,1974.85144,3.7017
1751924280,45.37719,3371.6665,1972.73889,3.7017
1751924340,45.3717,3371.6665,1972.73889,3.63913
1751924400,45.35522,3385.11353,1972.73889,3.63913
1751924460,45.3717,3371.6665,1970.62634,3.63913
1751924520,45.37719,3385.11353,1970.62634,3.7017
1751924580,45.34973,3371.6665,1968.51379,3.63913
1751924640,45.35522,3371.6665,1966.40125,3.63913
1751924700,45.3717,3371.6665,1966.40125,3.63913
1751924760,45.34973,3371.6665,1966.40125,3.63913
1751924820,45.3717,3399.14526,1964.2887,3.7017
1751924880,45.3717,3371.6665,1966.40125,3.7017
1751924940,45.36071,3385.11353,1964.2887,3.63913
1751925000,45.36071,3385.11353,1964.2887,3.63913
1751925060,45.36071,3385.11353,1964.2887,3.63913
1751925120,45.36071,3385.11353,1964.2887,3.63913
1751925180,45.36071,3385.11353,1964.2887,3.63913
1751925240,45.3717,3385.11353,1968.51379,3.7017
1751925300,45.37719,3371.6665,1970.62634,3.7017
1751925360,45.3717,3385.11353,1972.73889,3.76427
1751925420,45.35522,3371.6665,1972.73889,3.82685
1751925480,45.35522,3385.11353,1974.85144,3.88942
1751925540,45.3717,3371.6665,1976.96399,3.95199
1751925600,45.3717,3371.6665,1979.07654,4.01456
1751925660,45.37719,3385.11353,1981.18909,4.13971
1751925720,45.36621,3371.6665,1981.18909,4.13971
1751925780,45.37719,3385.11353,1983.30164,4.07714
1751925840,45.35522,3385.11353,1983.30164,4.07714
1751925900,45.35522,3385.11353,1985.41418,4.07714
1751925960,45.3717,3358.21924,1987.52673,4.07714
1751926020,45.34973,3371.6665,1987.52673,4.07714
1751926080,45.35522,3371.6665,1989.63928,4.13971
1751926140,45.37719,3385.11353,1989.63928,4.07714
1751926200,45.3717,3385.11353,1989.63928,4.01456
1751926260,45.34973,3399.14526,1989.63928,4.07714
