1752953700,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953760,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953820,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953880,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752953940,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954000,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954060,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954120,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954180,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954240,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954300,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954360,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954420,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954480,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954540,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954600,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954660,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954720,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954780,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954840,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954900,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752954960,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955020,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955080,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955140,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955200,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955260,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955320,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955380,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955440,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955500,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955560,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955620,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955680,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955740,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955800,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955860,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955920,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752955980,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956040,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956100,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956160,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956220,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956280,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956340,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956400,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956460,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956520,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956580,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956640,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752956700,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
