timestamp,SSRMS SR Measured Joint Position [°],SSRMS SY Measured Joint Position [°],SSRMS SP Measured Joint Position [°],SSRMS EP Measured Joint Position [°],SSRMS WP Measured Joint Position [°],SSRMS WY Measured Joint Position [°],SSRMS WR Measured Joint Position [°]
1751592660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751592720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751592780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751592840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751592900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751592960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751593980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751594940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751595960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751596980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751597940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751598960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751599980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751600940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751601960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751602980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751603940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751604960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751605980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751606940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751607960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751608980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751609940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751610960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751611920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
